0 0 0.0001
4.00601e-05 0 0.0002
0.000123887 6.67601e-10 0.0003
0.000247313 2.73213e-09 0.0004
0.000406564 6.85337e-09 0.0005
0.000598223 1.36282e-08 0.0006
0.000819198 2.35964e-08 0.0007
0.00106669 3.72464e-08 0.0008
0.00133816 5.50197e-08 0.0009
0.00163132 7.73155e-08 0.001
0.00194408 1.04495e-07 0.0011
0.00227456 1.36884e-07 0.0012
0.00262106 1.74778e-07 0.0013
0.00298204 2.18444e-07 0.0014
0.0033561 2.68121e-07 0.0015
0.00374196 3.24028e-07 0.0016
0.00413849 3.86361e-07 0.0017
0.00454464 4.55297e-07 0.0018
0.00495946 5.30995e-07 0.0019
0.00538212 6.13601e-07 0.002
0.00581183 7.03242e-07 0.0021
0.00624788 8.00038e-07 0.0022
0.00668966 9.04092e-07 0.0023
0.00713657 1.0155e-06 0.0024
0.00758809 1.13435e-06 0.0025
0.00804376 1.26071e-06 0.0026
0.00850314 1.39465e-06 0.0027
0.00896583 1.53624e-06 0.0028
0.00943149 1.68553e-06 0.0029
0.00989979 1.84256e-06 0.003
0.0103704 2.00739e-06 0.0031
0.0108432 2.18005e-06 0.0032
0.0113177 2.36057e-06 0.0033
0.0117939 2.54898e-06 0.0034
0.0122715 2.74531e-06 0.0035
0.0127504 2.94959e-06 0.0036
0.0132303 3.16183e-06 0.0037
0.0137111 3.38205e-06 0.0038
0.0141928 3.61026e-06 0.0039
0.014675 3.84648e-06 0.004
0.0151578 4.09072e-06 0.0041
0.0156411 4.34299e-06 0.0042
0.0161246 4.60328e-06 0.0043
0.0166084 4.87162e-06 0.0044
0.0170924 5.14799e-06 0.0045
0.0175765 5.43241e-06 0.0046
0.0180606 5.72487e-06 0.0047
0.0185446 6.02537e-06 0.0048
0.0190286 6.33391e-06 0.0049
0.0195123 6.65049e-06 0.005
0.0199959 6.97511e-06 0.0051
0.0204793 7.30776e-06 0.0052
0.0209623 7.64844e-06 0.0053
0.021445 7.99714e-06 0.0054
0.0219273 8.35386e-06 0.0055
0.0224092 8.71858e-06 0.0056
0.0228907 9.0913e-06 0.0057
0.0233716 9.47202e-06 0.0058
0.0238521 9.86071e-06 0.0059
0.0243321 1.02574e-05 0.006
0.0248115 1.0662e-05 0.0061
0.0252903 1.10746e-05 0.0062
0.0257685 1.14952e-05 0.0063
0.0262461 1.19236e-05 0.0064
0.026723 1.236e-05 0.0065
0.0271993 1.28043e-05 0.0066
0.0276749 1.32566e-05 0.0067
0.0281497 1.37167e-05 0.0068
0.0286239 1.41846e-05 0.0069
0.0290973 1.46605e-05 0.007
0.0295699 1.51441e-05 0.0071
0.0300418 1.56357e-05 0.0072
0.0305129 1.6135e-05 0.0073
0.0309831 1.66422e-05 0.0074
0.0314526 1.71571e-05 0.0075
0.0319212 1.76798e-05 0.0076
0.0323889 1.82103e-05 0.0077
0.0328558 1.87486e-05 0.0078
0.0333218 1.92945e-05 0.0079
0.0337869 1.98482e-05 0.008
0.0342511 2.04097e-05 0.0081
0.0347143 2.09787e-05 0.0082
0.0351767 2.15555e-05 0.0083
0.0356381 2.21399e-05 0.0084
0.0360985 2.2732e-05 0.0085
0.0365579 2.33317e-05 0.0086
0.0370164 2.3939e-05 0.0087
0.0374739 2.45539e-05 0.0088
0.0379303 2.51763e-05 0.0089
0.0383858 2.58063e-05 0.009
0.0388402 2.64439e-05 0.0091
0.0392935 2.70889e-05 0.0092
0.0397458 2.77415e-05 0.0093
0.040197 2.84016e-05 0.0094
0.0406472 2.90691e-05 0.0095
0.0410962 2.9744e-05 0.0096
0.0415442 3.04264e-05 0.0097
0.041991 3.11162e-05 0.0098
0.0424367 3.18134e-05 0.0099
0.0428812 3.2518e-05 0.01
0.0433246 3.32299e-05 0.0101
0.0437669 3.39491e-05 0.0102
0.0442079 3.46757e-05 0.0103
0.0446478 3.54095e-05 0.0104
0.0450865 3.61506e-05 0.0105
0.045524 3.6899e-05 0.0106
0.0459603 3.76545e-05 0.0107
0.0463953 3.84173e-05 0.0108
0.0468291 3.91873e-05 0.0109
0.0472616 3.99645e-05 0.011
0.0476929 4.07487e-05 0.0111
0.0481229 4.15401e-05 0.0112
0.0485516 4.23386e-05 0.0113
0.048979 4.31442e-05 0.0114
0.0494052 4.39569e-05 0.0115
0.04983 4.47765e-05 0.0116
0.0502534 4.56032e-05 0.0117
0.0506756 4.64369e-05 0.0118
0.0510964 4.72775e-05 0.0119
0.0515158 4.81251e-05 0.012
0.0519339 4.89796e-05 0.0121
0.0523505 4.9841e-05 0.0122
0.0527658 5.07093e-05 0.0123
0.0531797 5.15844e-05 0.0124
0.0535922 5.24663e-05 0.0125
0.0540033 5.33551e-05 0.0126
0.0544129 5.42506e-05 0.0127
0.0548211 5.51529e-05 0.0128
0.0552278 5.60619e-05 0.0129
0.0556331 5.69776e-05 0.013
0.0560369 5.79e-05 0.0131
0.0564392 5.8829e-05 0.0132
0.0568401 5.97646e-05 0.0133
0.0572394 6.07069e-05 0.0134
0.0576372 6.16557e-05 0.0135
0.0580335 6.26111e-05 0.0136
0.0584283 6.3573e-05 0.0137
0.0588215 6.45414e-05 0.0138
0.0592132 6.55163e-05 0.0139
0.0596033 6.64977e-05 0.014
0.0599918 6.74854e-05 0.0141
0.0603788 6.84795e-05 0.0142
0.0607641 6.948e-05 0.0143
0.0611479 7.04869e-05 0.0144
0.0615301 7.15001e-05 0.0145
0.0619106 7.25195e-05 0.0146
0.0622895 7.35452e-05 0.0147
0.0626668 7.45771e-05 0.0148
0.0630424 7.56152e-05 0.0149
0.0634164 7.66595e-05 0.015
0.0637887 7.771e-05 0.0151
0.0641593 7.87665e-05 0.0152
0.0645282 7.98292e-05 0.0153
0.0648955 8.08979e-05 0.0154
0.065261 8.19727e-05 0.0155
0.0656248 8.30534e-05 0.0156
0.0659869 8.41401e-05 0.0157
0.0663473 8.52328e-05 0.0158
0.066706 8.63314e-05 0.0159
0.0670629 8.74358e-05 0.016
0.067418 8.85461e-05 0.0161
0.0677714 8.96623e-05 0.0162
0.068123 9.07842e-05 0.0163
0.0684728 9.19119e-05 0.0164
0.0688208 9.30454e-05 0.0165
0.069167 9.41845e-05 0.0166
0.0695114 9.53293e-05 0.0167
0.069854 9.64798e-05 0.0168
0.0701948 9.76359e-05 0.0169
0.0705337 9.87975e-05 0.017
0.0708708 9.99647e-05 0.0171
0.071206 0.000101137 0.0172
0.0715394 0.000102316 0.0173
0.0718709 0.000103499 0.0174
0.0722005 0.000104688 0.0175
0.0725282 0.000105883 0.0176
0.0728541 0.000107083 0.0177
0.073178 0.000108288 0.0178
0.0735 0.000109498 0.0179
0.0738202 0.000110714 0.018
0.0741383 0.000111935 0.0181
0.0744546 0.000113161 0.0182
0.0747689 0.000114393 0.0183
0.0750813 0.000115629 0.0184
0.0753917 0.000116871 0.0185
0.0757001 0.000118118 0.0186
0.0760066 0.000119369 0.0187
0.0763111 0.000120626 0.0188
0.0766136 0.000121888 0.0189
0.0769141 0.000123154 0.019
0.0772126 0.000124426 0.0191
0.0775091 0.000125702 0.0192
0.0778036 0.000126983 0.0193
0.078096 0.000128269 0.0194
0.0783865 0.00012956 0.0195
0.0786748 0.000130856 0.0196
0.0789612 0.000132156 0.0197
0.0792455 0.000133461 0.0198
0.0795277 0.00013477 0.0199
0.0798078 0.000136084 0.02
0.0800859 0.000137403 0.0201
0.0803619 0.000138726 0.0202
0.0806358 0.000140054 0.0203
0.0809076 0.000141386 0.0204
0.0811773 0.000142722 0.0205
0.0814449 0.000144063 0.0206
0.0817104 0.000145409 0.0207
0.0819737 0.000146758 0.0208
0.082235 0.000148112 0.0209
0.0824941 0.00014947 0.021
0.082751 0.000150833 0.0211
0.0830058 0.000152199 0.0212
0.0832585 0.00015357 0.0213
0.083509 0.000154944 0.0214
0.0837573 0.000156323 0.0215
0.0840034 0.000157706 0.0216
0.0842474 0.000159093 0.0217
0.0844892 0.000160483 0.0218
0.0847288 0.000161878 0.0219
0.0849662 0.000163277 0.022
0.0852014 0.000164679 0.0221
0.0854343 0.000166085 0.0222
0.0856651 0.000167495 0.0223
0.0858936 0.000168909 0.0224
0.08612 0.000170326 0.0225
0.0863441 0.000171747 0.0226
0.0865659 0.000173172 0.0227
0.0867855 0.0001746 0.0228
0.0870029 0.000176032 0.0229
0.087218 0.000177467 0.023
0.0874308 0.000178905 0.0231
0.0876414 0.000180348 0.0232
0.0878497 0.000181793 0.0233
0.0880557 0.000183242 0.0234
0.0882595 0.000184694 0.0235
0.0884609 0.00018615 0.0236
0.0886601 0.000187608 0.0237
0.088857 0.00018907 0.0238
0.0890516 0.000190535 0.0239
0.0892438 0.000192003 0.024
0.0894338 0.000193475 0.0241
0.0896214 0.000194949 0.0242
0.0898068 0.000196426 0.0243
0.0899898 0.000197906 0.0244
0.0901704 0.00019939 0.0245
0.0903488 0.000200876 0.0246
0.0905248 0.000202365 0.0247
0.0906985 0.000203856 0.0248
0.0908698 0.000205351 0.0249
0.0910387 0.000206848 0.025
0.0912053 0.000208348 0.0251
0.0913696 0.000209851 0.0252
0.0915315 0.000211356 0.0253
0.091691 0.000212864 0.0254
0.0918482 0.000214374 0.0255
0.0920029 0.000215887 0.0256
0.0921553 0.000217402 0.0257
0.0923053 0.00021892 0.0258
0.092453 0.00022044 0.0259
0.0925982 0.000221962 0.026
0.0927411 0.000223487 0.0261
0.0928815 0.000225014 0.0262
0.0930196 0.000226543 0.0263
0.0931552 0.000228074 0.0264
0.0932884 0.000229607 0.0265
0.0934193 0.000231143 0.0266
0.0935477 0.00023268 0.0267
0.0936737 0.00023422 0.0268
0.0937972 0.000235762 0.0269
0.0939184 0.000237305 0.027
0.0940371 0.00023885 0.0271
0.0941534 0.000240398 0.0272
