0 0 0.0001
9.61405e-05 0 0.0002
0.000297307 1.60218e-09 0.0003
0.000593473 6.55668e-09 0.0004
0.000975545 1.64464e-08 0.0005
0.00143528 3.27024e-08 0.0006
0.0019652 5.66186e-08 0.0007
0.00255852 8.93639e-08 0.0008
0.00320909 1.31994e-07 0.0009
0.00391131 1.85463e-07 0.001
0.00466013 2.50629e-07 0.0011
0.00545092 3.28269e-07 0.0012
0.00627951 4.19082e-07 0.0013
0.00714209 5.23695e-07 0.0014
0.00803521 6.42674e-07 0.0015
0.00895571 7.76527e-07 0.0016
0.00990073 9.25709e-07 0.0017
0.0108677 1.09063e-06 0.0018
0.0118541 1.27165e-06 0.0019
0.012858 1.46909e-06 0.002
0.0138772 1.68325e-06 0.0021
0.0149101 1.91437e-06 0.0022
0.0159549 2.16269e-06 0.0023
0.0170101 2.42839e-06 0.0024
0.0180744 2.71167e-06 0.0025
0.0191464 3.01265e-06 0.0026
0.0202251 3.33147e-06 0.0027
0.0213094 3.66825e-06 0.0028
0.0223982 4.02306e-06 0.0029
0.0234907 4.39599e-06 0.003
0.0245861 4.7871e-06 0.0031
0.0256835 5.19643e-06 0.0032
0.0267823 5.62401e-06 0.0033
0.0278818 6.06987e-06 0.0034
0.0289815 6.53401e-06 0.0035
0.0300806 7.01645e-06 0.0036
0.0311788 7.51715e-06 0.0037
0.0322754 8.03612e-06 0.0038
0.0333701 8.57332e-06 0.0039
0.0344624 9.12872e-06 0.004
0.035552 9.70228e-06 0.0041
0.0366383 1.02939e-05 0.0042
0.0377211 1.09037e-05 0.0043
0.0388001 1.15314e-05 0.0044
0.0398748 1.2177e-05 0.0045
0.040945 1.28405e-05 0.0046
0.0420105 1.35218e-05 0.0047
0.0430709 1.42208e-05 0.0048
0.0441259 1.49374e-05 0.0049
0.0451753 1.56715e-05 0.005
0.046219 1.6423e-05 0.0051
0.0472565 1.71919e-05 0.0052
0.0482878 1.7978e-05 0.0053
0.0493126 1.87812e-05 0.0054
0.0503306 1.96014e-05 0.0055
0.0513417 2.04386e-05 0.0056
0.0523458 2.12925e-05 0.0057
0.0533425 2.2163e-05 0.0058
0.0543317 2.30501e-05 0.0059
0.0553133 2.39537e-05 0.006
0.056287 2.48735e-05 0.0061
0.0572527 2.58094e-05 0.0062
0.0582102 2.67614e-05 0.0063
0.0591594 2.77292e-05 0.0064
0.0601001 2.87128e-05 0.0065
0.0610321 2.9712e-05 0.0066
0.0619554 3.07266e-05 0.0067
0.0628696 3.17565e-05 0.0068
0.0637748 3.28016e-05 0.0069
0.0646707 3.38617e-05 0.007
0.0655572 3.49366e-05 0.0071
0.0664342 3.60262e-05 0.0072
0.0673015 3.71303e-05 0.0073
0.068159 3.82488e-05 0.0074
0.0690066 3.93815e-05 0.0075
0.0698441 4.05282e-05 0.0076
0.0706715 4.16888e-05 0.0077
0.0714885 4.2863e-05 0.0078
0.072295 4.40508e-05 0.0079
0.0730911 4.52519e-05 0.008
0.0738764 4.64662e-05 0.0081
0.0746509 4.76935e-05 0.0082
0.0754146 4.89336e-05 0.0083
0.0761672 5.01863e-05 0.0084
0.0769086 5.14514e-05 0.0085
0.0776389 5.27288e-05 0.0086
0.0783577 5.40183e-05 0.0087
0.0790652 5.53196e-05 0.0088
0.079761 5.66326e-05 0.0089
