0.00998574  -0.000563568  0.0521993  0.0260997
0.00994846  -0.00115934  0.0958734  0.021837
0.00988502  -0.00186523  0.138068  0.0210972
0.00979732  -0.00265621  0.177014  0.0194732
0.00968803  -0.00351805  0.212522  0.0177539
0.0095593  -0.00444356  0.24493  0.0162039
0.00941271  -0.00542936  0.274677  0.0148737
0.00924935  -0.00647394  0.302165  0.013744
0.00906999  -0.00757665  0.327726  0.0127804
0.00887522  -0.00873716  0.351627  0.0119507
0.00866551  -0.00995529  0.374085  0.0112288
0.00844122  -0.0112309  0.395274  0.0105946
0.00820266  -0.0125639  0.415339  0.0100323
0.00795009  -0.0139541  0.434399  0.00952997
0.00768374  -0.0154014  0.452555  0.00907809
0.0074038  -0.0169058  0.469893  0.00866914
0.00711044  -0.0184671  0.486487  0.00829709
0.0068038  -0.0200852  0.502401  0.00795698
0.00648402  -0.02176  0.517691  0.00764474
0.00615121  -0.0234915  0.532405  0.007357
0.00580549  -0.0252795  0.546586  0.00709088
0.00544694  -0.027124  0.560274  0.006844
0.00507566  -0.0290248  0.573503  0.00661427
0.00469171  -0.030982  0.586303  0.00639993
0.00429518  -0.0329954  0.598702  0.00619946
0.00388612  -0.0350649  0.610725  0.00601152
0.0034646  -0.0371906  0.622395  0.00583494
0.00303067  -0.0393724  0.633732  0.00566871
0.00258438  -0.0416101  0.644756  0.00551193
0.00212578  -0.0439037  0.655484  0.0053638
0.00165491  -0.0462533  0.665931  0.00522361
0.00117182  -0.0486587  0.676112  0.00509073
0.000676527  -0.0511199  0.686041  0.00496459
0.000169084  -0.0536368  0.695731  0.00484468
-0.000350481  -0.0562095  0.705192  0.00473056
-0.000882139  -0.0588378  0.714435  0.00462179
-0.00142586  -0.0615217  0.723472  0.00451801
-0.00198162  -0.0642612  0.732309  0.00441889
-0.00254938  -0.0670563  0.740957  0.0043241
-0.00312914  -0.0699069  0.749424  0.00423336
-0.00372086  -0.072813  0.757717  0.00414643
-0.00432452  -0.0757745  0.765843  0.00406306
-0.0049401  -0.0787914  0.773809  0.00398303
-0.00556759  -0.0818637  0.781622  0.00390615
-0.00620696  -0.0849914  0.789286  0.00383223
-0.0068582  -0.0881744  0.796808  0.0037611
-0.0075213  -0.0914127  0.804193  0.00369261
-0.00819623  -0.0947062  0.811447  0.00362661
-0.00888298  -0.098055  0.818573  0.00356297
-0.00958154  -0.101459  0.825576  0.00350155
-0.0102919  -0.104918  0.83246  0.00344226
-0.011014  -0.108433  0.83923  0.00338496
-0.0117479  -0.112002  0.845889  0.00332957
-0.0124936  -0.115627  0.852441  0.003276
-0.013251  -0.119306  0.85889  0.00322415
-0.0140202  -0.123041  0.865237  0.00317393
-0.014801  -0.126831  0.871488  0.00312529
-0.0155936  -0.130676  0.877644  0.00307813
-0.0163979  -0.134576  0.883709  0.0030324
-0.017214  -0.138531  0.889685  0.00298802
-0.0180417  -0.14254  0.895575  0.00294495
-0.018881  -0.146605  0.901381  0.00290312
-0.0197321  -0.150725  0.907106  0.00286248
-0.0205948  -0.154899  0.912752  0.00282298
-0.0214692  -0.159129  0.918321  0.00278457
-0.0223553  -0.163413  0.923816  0.00274721
-0.023253  -0.167752  0.929237  0.00271085
-0.0241623  -0.172146  0.934588  0.00267546
-0.0250833  -0.176594  0.93987  0.002641
-0.0260159  -0.181097  0.945085  0.00260743
-0.0269602  -0.185656  0.950235  0.00257471
-0.027916  -0.190268  0.95532  0.00254282
-0.0288835  -0.194936  0.960344  0.00251172
-0.0298626  -0.199658  0.965306  0.00248139
-0.0308533  -0.204435  0.97021  0.0024518
-0.0318557  -0.209266  0.975056  0.00242291
-0.0328696  -0.214152  0.979845  0.00239471
-0.0338951  -0.219092  0.98458  0.00236717
-0.0349323  -0.224088  0.98926  0.00234027
-0.035981  -0.229137  0.993888  0.00231399
-0.0370413  -0.234241  0.998465  0.0022883
-0.0381132  -0.2394  1.00299  0.00226319
-0.0391967  -0.244613  1.00747  0.00223863
-0.0402918  -0.24988  1.0119  0.00221462
-0.0413985  -0.255202  1.01628  0.00219112
-0.0425167  -0.260578  1.02062  0.00216813
-0.0436465  -0.266009  1.02491  0.00214563
-0.0447879  -0.271493  1.02915  0.0021236
-0.0459409  -0.277032  1.03336  0.00210203
-0.0471055  -0.282626  1.03752  0.00208091
-0.0482816  -0.288273  1.04164  0.00206021
-0.0494694  -0.293975  1.04572  0.00203994
-0.0506687  -0.299731  1.04976  0.00202007
-0.0518795  -0.305541  1.05376  0.00200059
-0.053102  -0.311405  1.05773  0.0019815
-0.054336  -0.317323  1.06165  0.00196278
-0.0555816  -0.323296  1.06554  0.00194442
-0.0568388  -0.329322  1.06939  0.00192641
-0.0581076  -0.335402  1.07321  0.00190874
-0.0593879  -0.341536  1.07699  0.00189141
-0.0606798  -0.347725  1.08074  0.0018744
-0.0619833  -0.353966  1.08446  0.0018577
-0.0632984  -0.360262  1.08814  0.00184131
-0.0646251  -0.366612  1.09179  0.00182521
-0.0659634  -0.373015  1.09541  0.00180941
-0.0673132  -0.379472  1.099  0.00179389
-0.0686747  -0.385983  1.10255  0.00177864
-0.0700477  -0.392547  1.10608  0.00176366
-0.0714323  -0.399165  1.10958  0.00174894
-0.0728286  -0.405837  1.11305  0.00173448
-0.0742364  -0.412562  1.11649  0.00172026
-0.0756559  -0.41934  1.1199  0.00170629
-0.0770869  -0.426172  1.12329  0.00169255
-0.0785296  -0.433057  1.12664  0.00167905
